id,genres
8010,action
8010,fantasy
8010,science fiction
9292,action
9292,adventure
9292,comedy
11850,horror
11850,mystery
11850,science fiction
11850,thriller
951,comedy
9319,action
9319,thriller
1643,drama
1643,romance
3112,thriller
3112,crime
1825,action
1825,drama
10538,action
10538,adventure
10538,thriller
11092,drama
11092,thriller
11092,crime
11092,mystery
3176,drama
3176,thriller
3176,adventure
5336,history
5336,war
5336,drama
5336,horror
10021,comedy
11824,comedy
11824,fantasy
11824,romance
483,comedy
483,crime
483,thriller
10166,adventure
10166,fantasy
10166,horror
6069,fantasy
6069,horror
6069,comedy
11676,action
11676,adventure
11676,comedy
2000,adventure
2000,drama
2000,history
995,adventure
995,western
916,action
916,crime
916,drama
916,thriller
7857,comedy
7857,drama
79,drama
79,adventure
79,action
79,history
81,adventure
81,animation
81,fantasy
11821,comedy
11821,romance
20126,horror
20126,mystery
20126,thriller
827,drama
827,horror
827,thriller
2742,crime
2742,drama
10028,romance
10028,music
10028,family
616,drama
616,action
616,war
616,history
587,adventure
587,fantasy
587,drama
6964,drama
6964,comedy
6964,romance
1792,comedy
3635,drama
3635,romance
122,adventure
122,fantasy
122,action
11820,drama
11820,romance
11093,drama
504,crime
504,drama
11007,comedy
2289,drama
9620,action
9620,adventure
9620,mystery
9620,science fiction
9620,thriller
10601,adventure
10601,fantasy
10601,family
14844,comedy
14844,romance
5966,comedy
5966,romance
405,drama
9696,action
9696,comedy
9696,crime
11708,music
11708,adventure
11708,fantasy
11708,comedy
11708,family
1954,science fiction
1954,thriller
13476,comedy
13476,romance
14292,drama
14292,history
1278,drama
1278,romance
11023,crime
11023,drama
1824,comedy
1824,romance
2099,action
2099,crime
2099,thriller
11132,comedy
9352,comedy
615,drama
10677,drama
10677,romance
338,comedy
338,drama
338,romance
2023,western
2023,adventure
9384,comedy
9384,crime
797,drama
10591,comedy
1586,thriller
1586,mystery
924,fantasy
924,horror
924,action
38,science fiction
38,drama
38,romance
11081,action
11081,crime
11081,mystery
11081,thriller
9541,comedy
9541,romance
5516,comedy
5516,crime
5516,thriller
11024,mystery
11024,fantasy
11024,adventure
11024,comedy
553,crime
553,drama
553,thriller
1487,fantasy
1487,action
1487,science fiction
13700,animation
13700,family
11137,comedy
11137,romance
11358,adventure
11358,drama
11358,action
11358,thriller
14442,family
14442,fantasy
14442,comedy
2122,comedy
2122,thriller
2122,crime
25300,mystery
25300,drama
25300,thriller
25300,crime
6844,drama
6844,history
923,horror
10843,comedy
10843,thriller
10843,drama
393,action
393,crime
393,thriller
7220,action
7220,crime
7220,drama
10096,comedy
10096,fantasy
10096,romance
9509,action
9509,drama
9509,thriller
9509,crime
10625,comedy
11025,comedy
7131,horror
7131,adventure
7131,action
652,adventure
652,drama
652,war
883,comedy
883,drama
11864,drama
11864,science fiction
9461,action
9461,crime
9461,thriller
667,action
667,thriller
667,adventure
700,adventure
700,action
700,thriller
36670,adventure
36670,action
36670,thriller
5511,crime
5511,drama
5511,thriller
10435,drama
204,drama
204,thriller
204,adventure
9356,romance
9356,comedy
3777,drama
3777,history
11474,action
11474,adventure
11474,crime
11474,drama
11474,thriller
10133,thriller
10133,science fiction
10133,mystery
11069,horror
11069,action
11069,comedy
11069,science fiction
336,western
13122,comedy
13122,drama
13122,horror
13122,mystery
13122,thriller
11030,comedy
5902,drama
5902,history
5902,war
10775,drama
10775,action
10775,thriller
10775,crime
10775,mystery
4552,drama
4552,horror
4552,mystery
113,drama
203,drama
203,crime
631,drama
631,romance
439,comedy
439,drama
11548,comedy
11548,family
11548,fantasy
11548,science fiction
4909,action
4909,thriller
19185,horror
15371,adventure
15371,animation
15371,comedy
11044,fantasy
11044,comedy
11044,drama
11044,romance
10734,crime
10734,drama
809,adventure
809,animation
809,comedy
809,family
809,fantasy
435,action
435,adventure
435,science fiction
435,thriller
4599,drama
4599,comedy
4599,romance
673,adventure
673,fantasy
673,family
16617,mystery
16617,thriller
16617,crime
246,adventure
246,drama
246,action
2789,action
2789,science fiction
8920,animation
8920,comedy
8920,family
9890,action
9890,comedy
9890,science fiction
8193,comedy
11546,comedy
11546,crime
9372,documentary
9372,comedy
9372,drama
662,romance
662,science fiction
9542,action
9542,horror
9542,thriller
136,drama
136,horror
10204,action
10204,adventure
10204,comedy
9472,comedy
594,comedy
594,drama
12153,comedy
11036,romance
11036,drama
1997,adventure
1997,drama
1997,family
3293,documentary
3293,drama
2330,action
2330,comedy
2330,crime
2334,action
2334,comedy
13398,animation
13398,drama
10780,comedy
10780,romance
11584,comedy
11584,romance
11884,adventure
11884,science fiction
11884,action
558,action
558,adventure
558,fantasy
80,drama
80,romance
9477,adventure
9477,war
9477,history
8699,comedy
11247,comedy
2048,action
2048,science fiction
2502,action
2502,drama
2502,thriller
314,action
314,crime
14462,drama
14462,thriller
14462,mystery
6947,drama
6947,mystery
6947,thriller
401,comedy
401,drama
401,romance
1538,drama
1538,crime
1538,thriller
11282,comedy
11282,adventure
11130,comedy
11130,drama
11130,family
11130,romance
395,adventure
395,science fiction
395,action
10762,action
10762,adventure
10762,comedy
10762,thriller
11026,horror
11026,mystery
11026,thriller
11237,adventure
11237,action
11237,horror
11237,science fiction
11237,thriller
11208,drama
11208,mystery
11208,romance
11208,thriller
9759,action
9759,adventure
9759,crime
9759,thriller
1577,horror
1577,action
1577,science fiction
5137,mystery
5137,action
5137,thriller
5137,science fiction
5137,adventure
11823,comedy
11823,romance
13969,comedy
13969,drama
13969,family
13969,romance
10145,crime
10145,drama
10145,horror
10145,mystery
10145,science fiction
10145,thriller
1653,drama
747,horror
747,comedy
4176,drama
4176,thriller
4176,mystery
1492,action
1492,adventure
1492,drama
1492,history
8689,adventure
8689,horror
10555,animation
10555,action
10555,comedy
10555,family
11128,drama
11128,action
11128,thriller
1599,comedy
1599,romance
14024,music
14024,drama
14024,romance
11045,thriller
11045,action
11045,comedy
11045,crime
14337,science fiction
14337,drama
14337,thriller
4380,drama
4380,romance
4380,comedy
3989,music
3989,adventure
3989,animation
3989,action
3989,comedy
13416,drama
11099,drama
11099,mystery
11099,science fiction
11099,thriller
1970,horror
1970,mystery
1970,thriller
8849,comedy
9675,comedy
9675,drama
9675,romance
4553,thriller
4553,drama
176,horror
176,mystery
176,crime
1677,drama
1677,music
10740,drama
10740,mystery
10740,thriller
9806,action
9806,adventure
9806,animation
9806,family
5255,adventure
5255,animation
5255,family
5255,fantasy
11249,drama
11249,horror
11249,comedy
10589,action
10589,comedy
10589,crime
10589,drama
9801,comedy
9801,romance
866,drama
2059,adventure
2059,action
2059,thriller
2059,mystery
140,crime
140,drama
140,romance
140,thriller
11836,animation
11836,comedy
11836,family
1966,war
1966,history
1966,action
1966,adventure
1966,drama
1966,romance
13673,comedy
13673,family
2288,drama
2288,romance
9550,adventure
9550,drama
9550,action
9550,romance
163,thriller
163,crime
36648,science fiction
36648,action
36648,horror
36648,thriller
36648,adventure
36648,fantasy
8424,drama
8424,comedy
8424,romance
626,drama
626,fantasy
17295,drama
17295,war
17295,history
13187,animation
13187,family
13187,comedy
13187,tv movie
2661,family
2661,adventure
2661,comedy
2661,science fiction
2661,crime
9929,family
9929,animation
9929,adventure
9929,comedy
839,tv movie
839,action
839,thriller
9394,action
9394,comedy
9394,western
760,comedy
9474,comedy
9474,western
9385,family
9385,animation
9385,comedy
9385,adventure
33701,comedy
15301,drama
15301,fantasy
15301,horror
15301,science fiction
15301,thriller
10176,drama
10176,science fiction
10176,thriller
9080,comedy
9080,adventure
8852,horror
16296,comedy
16296,horror
16296,science fiction
16859,animation
16859,adventure
16859,drama
16859,fantasy
9768,comedy
9768,music
9399,action
9399,thriller
12776,comedy
15080,animation
15080,drama
15080,romance
11621,comedy
11621,animation
11621,adventure
12088,action
12088,thriller
12088,science fiction
13519,adventure
13519,drama
13519,fantasy
13519,horror
152426,drama
152426,horror
152426,science fiction
152426,mystery
152426,thriller
37797,animation
37797,drama
37797,family
2061,action
2061,crime
2061,drama
2061,thriller
9732,animation
9732,family
9732,adventure
14533,drama
14533,romance
8697,adventure
8697,action
8697,comedy
8697,thriller
21348,fantasy
21348,adventure
21348,animation
21348,family
2332,action
2332,comedy
2332,crime
844,fantasy
844,drama
844,science fiction
844,romance
16234,animation
16234,family
11075,mystery
11075,drama
11075,horror
11075,thriller
467,crime
467,drama
467,horror
467,thriller
2899,family
2899,fantasy
2899,comedy
2899,adventure
9298,comedy
437,thriller
437,science fiction
437,mystery
4689,action
4689,drama
4689,thriller
11430,animation
11430,comedy
11430,family
55931,animation
55931,science fiction
9282,crime
9282,drama
9282,thriller
60672,action
60672,thriller
60672,crime
11774,adventure
11774,comedy
11774,family
2841,drama
12140,animation
12140,drama
12140,science fiction
15370,adventure
15370,fantasy
15370,animation
15370,drama
15370,family
11838,horror
670,drama
670,thriller
670,mystery
670,action
9667,drama
9667,mystery
9667,thriller
9667,fantasy
10304,adventure
10304,horror
10304,action
10304,science fiction
9316,action
9316,thriller
1913,drama
2539,comedy
5528,drama
179,crime
179,thriller
83,drama
83,thriller
4836,drama
4836,thriller
4836,crime
11866,action
11866,adventure
11866,drama
11866,thriller
10320,drama
10320,horror
10320,thriller
3509,animation
3509,science fiction
3509,thriller
70,drama
205,drama
205,history
205,war
118,adventure
118,comedy
118,family
118,fantasy
1280,drama
1280,romance
1280,crime
421,adventure
421,comedy
421,drama
2567,drama
9833,music
9833,thriller
9833,drama
9833,romance
1901,comedy
1901,drama
1901,romance
693,comedy
693,romance
11804,drama
11804,horror
11804,thriller
7229,comedy
7229,crime
9947,action
9947,fantasy
7214,drama
11423,crime
11423,drama
11423,thriller
613,drama
613,history
613,war
8978,thriller
11637,adventure
11637,comedy
11637,family
11637,romance
12142,action
12142,fantasy
12142,horror
12142,thriller
11096,horror
11096,mystery
11096,thriller
8968,thriller
8968,horror
8968,drama
8968,mystery
6961,comedy
6961,romance
4935,fantasy
4935,animation
4935,adventure
8488,comedy
8488,drama
8488,romance
561,drama
561,fantasy
561,horror
10214,fantasy
10214,comedy
10214,family
10214,adventure
9470,action
9470,comedy
9470,crime
9470,fantasy
10012,horror
10012,comedy
10022,action
10022,comedy
10022,drama
10022,family
10022,thriller
4551,comedy
4551,crime
2026,mystery
2026,drama
2026,thriller
2026,crime
9928,animation
9928,comedy
9928,family
9928,science fiction
438,mystery
438,science fiction
438,thriller
13374,drama
13374,comedy
13374,family
10040,action
10040,comedy
11638,comedy
11638,romance
15283,adventure
15283,animation
15283,fantasy
187,action
187,thriller
187,crime
7364,action
7364,adventure
7364,comedy
7364,drama
7364,mystery
11431,comedy
11431,drama
11431,romance
32085,animation
32085,fantasy
775,adventure
775,fantasy
775,science fiction
7453,adventure
7453,comedy
7453,family
7453,science fiction
10065,horror
10065,thriller
10065,drama
8976,comedy
11679,action
11679,adventure
11679,crime
11679,drama
11679,mystery
11679,thriller
1495,drama
1495,action
1495,adventure
1495,history
1495,war
10066,horror
1640,drama
11171,drama
10027,action
10027,crime
10837,adventure
10837,animation
10837,family
10837,comedy
10837,fantasy
1895,science fiction
1895,adventure
1895,action
9981,romance
9981,comedy
9981,family
4379,romance
4379,comedy
953,family
953,animation
9291,comedy
9291,drama
921,romance
921,drama
921,history
9779,drama
9779,comedy
9787,drama
787,action
787,comedy
787,drama
787,thriller
14199,adventure
14199,family
14199,science fiction
10226,horror
10226,thriller
10226,mystery
272,action
272,crime
272,drama
15648,comedy
15648,drama
15648,family
15648,romance
11451,comedy
11451,family
11451,adventure
11451,fantasy
11451,romance
11683,horror
9722,comedy
9722,fantasy
9722,romance
74,adventure
74,thriller
74,science fiction
1667,documentary
1667,family
9009,drama
9009,horror
9009,thriller
9738,action
9738,adventure
9738,fantasy
9738,science fiction
9522,comedy
9522,romance
1826,comedy
1826,drama
1826,romance
1635,action
1635,thriller
1635,science fiction
1635,adventure
1696,drama
1696,horror
1696,crime
11459,adventure
11459,comedy
11459,family
10048,action
16320,science fiction
16320,action
16320,adventure
16320,thriller
308,comedy
308,drama
308,mystery
308,romance
6519,action
6519,adventure
6519,comedy
11453,comedy
9913,drama
9913,horror
9913,mystery
9913,thriller
8292,action
8292,crime
501,documentary
6957,comedy
6957,romance
11460,horror
11460,thriller
445,mystery
445,drama
445,thriller
9564,family
9564,adventure
9564,comedy
9564,fantasy
14175,animation
14175,family
14175,adventure
4442,adventure
4442,fantasy
4442,action
4442,comedy
4442,thriller
9042,action
9042,adventure
9042,horror
9042,thriller
1985,drama
1985,mystery
1985,thriller
9335,action
9335,thriller
9335,crime
9007,comedy
9007,fantasy
9007,romance
9777,drama
9777,mystery
1830,crime
1830,drama
1830,thriller
340,comedy
340,drama
11636,action
11636,thriller
11636,crime
11636,drama
8814,adventure
8814,action
8814,horror
9923,action
9923,crime
7553,comedy
8202,action
8202,science fiction
1947,drama
8643,crime
8643,drama
8643,horror
8643,thriller
9315,thriller
9315,drama
9315,mystery
3933,romance
3933,fantasy
3933,animation
3933,music
8923,crime
8923,drama
59,drama
59,thriller
59,crime
257,crime
257,drama
257,family
398,crime
398,drama
647,action
647,adventure
647,animation
647,fantasy
11968,action
11968,thriller
11968,adventure
11968,crime
533,adventure
533,animation
533,comedy
533,family
5236,action
5236,comedy
5236,crime
5236,mystery
11344,action
11344,drama
11344,crime
9763,drama
11931,comedy
11931,drama
11931,romance
10707,comedy
10707,drama
9910,comedy
9910,crime
9910,drama
9910,thriller
142,drama
142,romance
9621,comedy
9621,drama
9621,romance
3291,drama
3291,history
16608,action
16608,adventure
16608,crime
16608,drama
16608,thriller
16608,western
791,horror
791,thriller
8066,mystery
8066,thriller
8066,drama
1656,action
1656,adventure
6963,comedy
6963,drama
215,horror
2313,comedy
2313,drama
2313,romance
8274,comedy
10851,drama
10851,thriller
10851,crime
10851,mystery
25,drama
25,war
9982,animation
9982,family
9982,comedy
12877,drama
12877,thriller
12877,crime
11661,romance
11661,drama
11661,history
11661,war
11661,music
10060,drama
10033,comedy
10033,romance
231,drama
231,thriller
8999,drama
8999,thriller
4348,drama
4348,romance
9885,horror
9885,thriller
9392,adventure
9392,horror
674,adventure
674,fantasy
674,family
69,drama
69,music
69,romance
1833,drama
1833,romance
6795,family
6795,fantasy
6795,science fiction
6795,adventure
13499,comedy
13499,family
13499,romance
116,drama
116,thriller
116,crime
116,romance
411,adventure
411,family
411,fantasy
254,adventure
254,drama
254,action
1904,drama
1904,history
1904,romance
9043,comedy
9043,drama
9043,romance
8290,comedy
8290,war
8053,adventure
8053,crime
8053,drama
8053,mystery
8053,western
612,drama
612,action
612,history
612,thriller
9899,comedy
9899,music
2800,comedy
9641,comedy
7552,comedy
9681,comedy
9687,comedy
11400,drama
11400,history
11400,romance
4550,drama
4550,thriller
10045,action
10045,thriller
10045,science fiction
1690,horror
9900,comedy
9044,drama
10982,animation
10982,comedy
10982,family
834,fantasy
834,action
834,science fiction
834,thriller
16553,comedy
9912,drama
1969,action
1969,comedy
1969,western
1969,crime
11183,comedy
11565,comedy
11565,crime
11283,fantasy
11283,comedy
11283,family
9286,horror
9286,mystery
1544,drama
1544,comedy
1544,romance
12096,action
12096,comedy
12096,crime
12096,mystery
12096,family
9754,thriller
10053,horror
10053,thriller
9036,adventure
9036,drama
9036,family
10073,comedy
7304,action
7304,crime
7304,drama
7304,thriller
9920,science fiction
9920,action
9920,thriller
10025,comedy
10025,drama
10025,family
10025,fantasy
10025,romance
9682,horror
9682,thriller
2207,action
2207,adventure
2207,crime
2207,thriller
6877,comedy
950,animation
950,family
950,comedy
950,adventure
752,action
752,thriller
752,fantasy
9655,comedy
9655,drama
9655,family
9655,romance
9388,comedy
9388,drama
388,crime
388,drama
388,thriller
14191,fantasy
14191,romance
14191,family
14191,comedy
9792,horror
9792,thriller
582,drama
582,thriller
12763,music
186,drama
186,thriller
186,crime
186,mystery
219,comedy
219,drama
219,romance
10069,horror
10069,thriller
3093,crime
3093,mystery
3093,thriller
9270,drama
9270,mystery
9035,comedy
9035,horror
9035,science fiction
9957,comedy
4441,drama
4441,romance
4257,comedy
2652,drama
2652,thriller
17111,fantasy
17111,horror
17111,mystery
17111,thriller
5820,action
5820,thriller
5820,crime
9904,family
9904,animation
588,horror
588,mystery
8982,action
8982,crime
8982,drama
8982,thriller
956,adventure
956,action
956,thriller
9530,comedy
9829,drama
9829,history
9829,crime
9829,thriller
9829,action
10115,comedy
10115,drama
7518,comedy
7518,animation
7518,family
503,adventure
503,action
503,drama
503,thriller
591,thriller
591,mystery
36668,adventure
36668,action
36668,science fiction
36668,thriller
9767,romance
9767,comedy
920,animation
920,adventure
920,comedy
920,family
806,drama
806,horror
806,thriller
9353,comedy
9353,family
2044,romance
2044,drama
2044,mystery
9339,comedy
9339,drama
9339,fantasy
9339,romance
350,comedy
350,drama
350,romance
58,adventure
58,fantasy
58,action
1819,comedy
1819,romance
2295,comedy
9697,drama
9697,thriller
9697,fantasy
9697,mystery
4474,fantasy
4474,drama
4474,action
4474,comedy
4474,crime
4474,science fiction
1887,drama
1887,history
1781,documentary
10947,comedy
10947,drama
10947,family
10947,music
10947,tv movie
7549,drama
7549,action
9615,action
9615,crime
9615,drama
9615,thriller
9513,animation
9513,comedy
9513,family
1452,adventure
1452,fantasy
1452,action
1452,science fiction
773,comedy
773,drama
1164,drama
9072,comedy
9072,crime
9297,animation
9297,comedy
9297,family
9297,fantasy
326,action
326,crime
326,horror
326,thriller
512,comedy
512,mystery
9718,comedy
1593,action
1593,adventure
1593,comedy
1593,family
1593,fantasy
1852,drama
1852,history
1852,thriller
1262,comedy
1262,drama
1262,fantasy
1262,romance
82,action
82,adventure
82,crime
82,thriller
1402,drama
9293,comedy
9906,fantasy
9906,adventure
9906,animation
9906,comedy
9906,family
1948,action
1948,thriller
1948,crime
5289,drama
5289,action
5289,crime
9907,animation
9907,comedy
9907,family
9762,music
9762,drama
9762,romance
9762,crime
7859,drama
1023,drama
1023,comedy
1023,crime
9788,comedy
1491,fantasy
1491,drama
1491,thriller
1491,romance
1165,drama
9988,comedy
11652,drama
11227,romance
11227,comedy
11227,drama
11227,fantasy
9708,mystery
9708,thriller
9708,horror
1116,drama
1116,history
1116,war
5072,horror
5072,comedy
5072,thriller
9954,action
9954,adventure
9954,fantasy
9954,horror
9954,science fiction
9954,thriller
7512,adventure
7512,comedy
7512,science fiction
1381,drama
1381,adventure
1381,science fiction
1381,romance
15097,comedy
300,comedy
300,drama
300,fantasy
9676,drama
9766,action
9766,adventure
9766,crime
9766,drama
1579,action
1579,adventure
1579,drama
1579,thriller
9664,action
9664,adventure
9664,drama
9664,history
9664,romance
9664,war
12094,action
12094,comedy
12094,documentary
496,comedy
1417,fantasy
1417,drama
1417,war
4643,action
4643,adventure
4643,drama
7484,adventure
7484,animation
7484,family
1422,drama
1422,thriller
1422,crime
10781,horror
9794,comedy
9794,romance
9978,adventure
9978,action
9978,family
1975,horror
1975,thriller
8975,action
8975,adventure
8975,drama
8975,thriller
10070,action
10070,comedy
10070,horror
1440,romance
1440,drama
1523,drama
9693,drama
9693,action
9693,thriller
9693,science fiction
1124,drama
1124,mystery
1124,thriller
3683,war
3683,drama
3683,history
214,horror
214,thriller
214,crime
14620,drama
14620,science fiction
14620,thriller
11619,adventure
11619,animation
11619,comedy
11619,family
1427,crime
1427,fantasy
1427,drama
13767,comedy
13767,family
13767,adventure
9726,comedy
9726,drama
9726,romance
36557,adventure
36557,action
36557,thriller
9836,animation
9836,comedy
7551,action
7551,thriller
7551,science fiction
1581,comedy
1581,romance
7873,crime
7873,drama
7873,thriller
7873,action
2179,comedy
2179,music
15152,crime
15152,action
15152,adventure
15152,comedy
10032,comedy
9796,horror
9796,thriller
1372,drama
1372,thriller
1372,action
9986,comedy
9986,family
9986,fantasy
2486,fantasy
2486,action
2486,adventure
2486,family
1246,drama
14202,drama
14202,romance
11170,drama
1247,drama
1247,thriller
1247,history
1125,drama
1646,crime
1646,drama
1730,horror
1730,drama
1730,mystery
1730,thriller
1259,drama
1259,romance
9053,adventure
9053,action
9053,thriller
1494,action
1494,drama
1494,fantasy
1251,action
1251,adventure
1251,drama
1251,war
9992,adventure
9992,fantasy
9992,animation
9992,family
8275,comedy
7457,crime
7457,drama
8398,action
8398,horror
8398,crime
1265,adventure
1265,drama
1265,family
7516,action
7516,comedy
7516,crime
7516,thriller
9760,action
9760,adventure
9760,comedy
9966,mystery
9966,thriller
9966,horror
1257,comedy
1248,crime
1248,drama
1248,thriller
9757,comedy
2062,animation
2062,comedy
2062,family
2062,fantasy
2266,drama
2266,romance
37725,comedy
37725,fantasy
37725,romance
1250,thriller
1250,action
1250,fantasy
1250,horror
4169,drama
4169,thriller
4169,crime
4169,history
11172,comedy
11172,music
11172,romance
3594,thriller
3594,drama
3594,mystery
7874,drama
4638,crime
4638,action
4638,comedy
1738,action
1738,science fiction
1738,thriller
1949,crime
1949,drama
1949,mystery
1949,thriller
11199,action
11199,adventure
11199,comedy
8965,fantasy
8965,animation
8965,science fiction
8965,family
8965,action
1271,action
1271,adventure
1271,war
6691,drama
6691,comedy
6691,romance
1255,horror
1255,drama
1255,science fiction
2977,drama
2977,romance
9963,thriller
9963,drama
9963,mystery
14001,horror
2355,drama
7485,action
7485,drama
7485,mystery
7485,thriller
7485,crime
9793,horror
9793,thriller
1273,adventure
1273,animation
1273,comedy
1273,family
8270,crime
8270,drama
8270,thriller
9955,action
9955,comedy
9955,drama
10172,comedy
10172,family
10172,drama
1683,thriller
1683,horror
1267,animation
1267,comedy
1267,family
1272,science fiction
1272,thriller
13377,animation
13377,family
13377,comedy
7183,crime
7183,drama
7183,mystery
7183,thriller
8271,thriller
8271,drama
8271,mystery
1534,adventure
1407,romance
1407,music
1407,drama
1441,drama
1441,action
1441,thriller
1441,crime
6145,thriller
10294,horror
10294,thriller
13067,romance
13067,comedy
13067,drama
1268,family
1268,comedy
14636,action
14636,thriller
559,fantasy
559,action
559,adventure
37933,adventure
37933,fantasy
37933,animation
37933,science fiction
4977,animation
4977,drama
4977,mystery
4977,science fiction
4977,thriller
11798,drama
11798,crime
4964,comedy
4964,romance
4964,drama
2976,family
2976,comedy
2976,music
2976,romance
1562,horror
1562,thriller
1562,science fiction
810,fantasy
810,adventure
810,animation
810,comedy
810,family
5723,drama
5723,music
5723,romance
285,adventure
285,fantasy
285,action
12526,horror
12526,thriller
3432,drama
3432,crime
3432,mystery
3432,thriller
14207,thriller
14207,adventure
14207,action
14207,comedy
14207,drama
14207,fantasy
14207,romance
3489,crime
3489,mystery
3489,thriller
12225,drama
12225,comedy
12225,romance
298,crime
298,thriller
1691,horror
9408,animation
9408,comedy
9408,family
1979,adventure
1979,fantasy
1979,action
1979,thriller
1991,action
1991,thriller
9952,adventure
9952,drama
9952,war
11211,comedy
2359,documentary
3021,horror
3021,thriller
2196,comedy
2196,drama
1571,action
1571,thriller
2959,comedy
2698,fantasy
2698,comedy
2698,family
1858,adventure
1858,science fiction
1858,action
675,adventure
675,fantasy
675,family
675,mystery
3563,comedy
3563,romance
4688,adventure
4688,drama
4688,music
4688,romance
10074,action
10074,comedy
2270,adventure
2270,fantasy
2270,romance
2270,family
35,animation
35,comedy
35,family
3638,comedy
6589,action
6589,adventure
6589,comedy
6589,family
8669,comedy
8669,drama
2503,action
2503,drama
2503,mystery
2503,thriller
10795,drama
10795,thriller
10795,crime
10795,mystery
8363,comedy
17350,comedy
5174,action
5174,comedy
5174,crime
5174,thriller
9703,action
9703,adventure
9703,fantasy
9703,war
9750,comedy
9750,crime
10760,comedy
4349,thriller
4349,action
4349,drama
4858,science fiction
4858,thriller
10431,action
10431,thriller
10431,crime
12435,comedy
12435,drama
12435,romance
2082,horror
11835,action
11835,crime
11835,drama
11835,thriller
2335,action
2335,comedy
12994,drama
12994,fantasy
12994,mystery
12994,science fiction
12994,thriller
6916,action
6916,comedy
1992,horror
1992,action
1992,thriller
5176,western
4141,action
4141,thriller
4141,comedy
4141,crime
4347,drama
4347,romance
4413,crime
4413,drama
4413,thriller
6973,history
6973,drama
6973,thriller
6973,crime
6973,mystery
2252,thriller
2252,crime
2252,mystery
7737,horror
7737,action
7737,science fiction
10030,comedy
5915,adventure
5915,drama
13680,comedy
13680,family
4588,action
4588,drama
4588,romance
4588,thriller
9038,comedy
7211,comedy
7211,romance
7211,drama
4538,adventure
4538,drama
4538,comedy
2001,drama
2001,crime
2001,thriller
4517,drama
4517,history
4517,romance
4566,drama
4566,mystery
4566,crime
4520,drama
4520,thriller
6615,comedy
6615,romance
6615,drama
4513,horror
4513,thriller
5125,drama
5125,thriller
4771,crime
4771,drama
4771,mystery
4512,action
4512,drama
4512,western
2011,animation
2011,drama
5708,drama
3603,horror
3603,comedy
663,horror
663,thriller
663,crime
7347,drama
7347,action
7347,crime
4982,drama
4982,crime
5559,family
5559,animation
5559,adventure
5559,comedy
7972,crime
7972,drama
7972,thriller
2013,drama
6977,crime
6977,drama
6977,thriller
4953,drama
4953,comedy
5123,family
5123,drama
5123,music
13363,science fiction
13363,drama
4515,action
4515,adventure
4515,drama
4515,history
5375,action
5375,comedy
5375,drama
2310,adventure
2310,action
2310,animation
2284,comedy
4723,comedy
4723,science fiction
4723,thriller
5876,science fiction
5876,horror
5876,thriller
4523,comedy
4523,family
4523,fantasy
4523,romance
1620,action
1620,crime
1620,drama
1620,thriller
13474,horror
13474,thriller
13483,thriller
13483,crime
13483,mystery
2268,adventure
2268,fantasy
6479,drama
6479,horror
6479,action
6479,thriller
6479,science fiction
6477,comedy
6477,music
6477,family
6477,fantasy
6477,animation
7249,animation
7249,comedy
7249,science fiction
3902,drama
3902,music
13186,horror
13186,thriller
6537,horror
6537,drama
6537,thriller
7326,comedy
7326,drama
7326,romance
1989,drama
1989,romance
7350,drama
7350,comedy
7979,drama
13198,comedy
13198,drama
13198,fantasy
13198,romance
13885,drama
13885,horror
13885,music
6637,action
6637,adventure
6637,mystery
6637,thriller
7345,drama
6538,comedy
6538,drama
6538,history
440,fantasy
440,action
440,science fiction
440,thriller
440,horror
6575,comedy
6575,music
14047,drama
54318,fantasy
54318,adventure
54318,family
6023,drama
6023,romance
6557,comedy
6557,romance
4787,crime
4787,drama
4787,thriller
8329,horror
8329,mystery
2312,adventure
2312,fantasy
2312,action
2312,drama
7191,action
7191,thriller
7191,science fiction
13252,crime
13252,thriller
13252,mystery
11908,comedy
11908,horror
14069,fantasy
14069,animation
14069,drama
14069,science fiction
6933,horror
6933,mystery
6933,thriller
8090,drama
7555,action
7555,thriller
7278,comedy
9030,drama
9030,horror
9030,thriller
11253,adventure
11253,fantasy
11253,science fiction
8321,comedy
8321,drama
8321,crime
13121,comedy
13121,horror
8676,romance
8676,comedy
8676,adventure
8247,adventure
8247,fantasy
8247,science fiction
8390,comedy
8390,romance
7461,drama
7461,action
7461,thriller
7461,crime
8204,adventure
8204,family
8204,fantasy
8328,music
8328,drama
8328,romance
12184,drama
13260,comedy
7942,comedy
7942,romance
7840,adventure
7840,action
7840,drama
7840,fantasy
8848,thriller
8848,crime
8848,drama
13460,action
13460,thriller
13460,science fiction
12222,animation
12222,comedy
12222,family
12222,adventure
12222,fantasy
8461,horror
8461,thriller
8461,crime
12177,comedy
12177,romance
13025,horror
13025,action
13025,science fiction
7985,fantasy
7985,comedy
7985,romance
13016,documentary
13016,history
155,drama
155,action
155,crime
155,thriller
8456,drama
8456,action
8457,comedy
8065,drama
8065,crime
13312,horror
10488,adventure
10488,comedy
10488,family
10488,fantasy
11152,drama
11152,horror
9870,comedy
9870,romance
9870,drama
11918,action
11918,comedy
11918,science fiction
1266,action
1266,crime
1266,drama
1266,thriller
13335,comedy
13335,adventure
8827,drama
8827,comedy
7459,action
7459,family
7459,science fiction
1729,action
1729,adventure
1729,fantasy
13007,comedy
13007,documentary
13018,thriller
8780,comedy
8617,crime
8617,horror
1726,action
1726,science fiction
1726,adventure
