id,original_language,original_title,overview,popularity,poster_path,release_date,runtime,title,vote_average,vote_count,production_company
14024,English,Raise Your Voice,"Raise Your Voice is a coming-of-age story centered around a small-town singer, brokenhearted by the death of her brother in a car crash, who had secretly submitted her for a summer session at a performing arts academy in Los Angeles. In the performing arts academy, she experiences a whole new way of life in the big city, far from the small town lifestyle she's used to.",4.387004,/b1fdAQC87xpxKzfP1akrrmsDR6R.jpg,2004-08-10,103,Raise Your Voice,6.0,221.0,New Line Cinema
11045,English,Taxi,A mouthy and feisty taxicab driver has hot tips for a green and inept cop set on solving a string of New York City bank robberies committed by a quartet of female Brazilian bank robbers.,7.745017,/7ACo6yQbtXjt5bP1EPhkShAizgc.jpg,2004-10-06,97,Taxi,4.8,245.0,Twentieth Century Fox Film Corporation
14337,English,Primer,"Friends/fledgling entrepreneurs invent a device in their garage that reduces the apparent mass of any object placed inside it, but they accidentally discover that it has some highly unexpected capabilities -- ones that could enable them to do and to have seemingly anything they want. Taking advantage of this unique opportunity is the first challenge they face. Dealing with the consequences is the next.",7.15307,/pYiAYDn3ltw9Fq7izODuq7oWYwX.jpg,2004-10-08,77,Primer,6.9,671.0,Thinkfilm
4380,English,Shall We Dance?,"Upon first sight of a beautiful instructor, a bored and overworked estate lawyer signs up for ballroom dancing lessons.",9.082538,/ntKMVXdb1tVr4q3sT9vJOV9wnfN.jpg,2004-10-15,107,Shall We Dance?,5.9,308.0,Miramax Films
3989,English,Team America: World Police,"Team America World Police follows an international police force dedicated to maintaining global stability. Learning that dictator Kim Jong il is out to destroy the world, the team recruits Broadway star Gary Johnston to go undercover. With the help of Team America, Gary manages to uncover the plan to destroy the world. Will Team America be able to save it in time? It stars… Samuel L Jackson, Tim Robbins, Sean Penn, Michael Moore, Helen Hunt, Matt Damon, Susan Sarandon, George Clooney, Danny Glover, Ethan Hawke, Alec Baldwin… or does it?",11.428941,/crkPGNm0M19LHp8I5mhs75EqhSH.jpg,2004-10-10,98,Team America: World Police,6.6,667.0,Paramount Pictures
13416,English,Friday Night Lights,"A small, turbulent town in Texas obsesses over their high school football team to an unhealthy degree. When the star tailback, Boobie Miles, is seriously injured during the first game of the season, all hope is lost, and the town's dormant social problems begin to flare up. It is left to the inspiring abilities of new coach Gary Gaines to instill in the other team members -- and, by proxy, the town itself -- a sense of self-respect and honor.",13.041943,/xAECsNqfXZf4JusNQgf69DNKEU9.jpg,2004-10-08,118,Friday Night Lights,7.0,154.0,Universal Studios
11099,English,The Final Cut,"Set in a world with memory implants, Robin Williams plays a cutter, someone with the power of final edit over people's recorded histories. His latest assignment is one that puts him in danger.",10.606823,/8YPAz6LdWatGQWhZkGCxSWUzPNt.jpg,2004-10-15,95,The Final Cut,5.9,194.0,Lions Gate Films
1970,English,The Grudge,"American nurse, Karen Davis moves to Tokyo and encounters a vengeful supernatural spirit known as The Grudge that often possesses its victims. When a series of horrifying and mysterious deaths occur – with the spirit passing its curse onto each victim - Karen must find away to break the spell before she becomes the spirit's next victim.",9.740827,/y05X9RL0FIcEwoVSTppCPcQwhvf.jpg,2004-10-22,92,The Grudge,5.8,889.0,Ghost House Pictures
8849,English,Alfie,"In Manhattan, the British limousine driver Alfie is surrounded by beautiful women, having one night stands with all of them and without any sort of commitment. His best friends are his colleague Marlon and his girl-friend Lonette. Alfie has a brief affair with Lonette, and the consequences of his act forces Alfie to reflect over his lifestyle.",10.411608,/dvKvkoc2d06cOSheq5hQ7G4FJJX.jpg,2004-10-22,103,Alfie,5.5,255.0,Paramount Pictures
9675,English,Sideways,"Two middle-aged men embark on a spiritual journey through Californian wine country. One is an unpublished novelist suffering from depression, and the other is only days away from walking down the aisle.",12.646518,/xg9EXz9SPJMxnnIMC4f9r8m5izr.jpg,2004-10-22,126,Sideways,6.9,484.0,Fox Searchlight Pictures
4553,English,The Machinist,"The Machinist is the story of Trevor Reznik, a lathe-operator who is dying of insomnia. In a machine shop, occupational hazards are bad enough under normal circumstances; yet for Trevor the risks are compounded by fatigue. Trevor has lost the ability to sleep. This is no ordinary insomnia...",10.737565,/2tYr40n1ZjbMfYq20ieiAPsSe5.jpg,2004-02-09,101,The Machinist,7.3,1280.0,Filmax Entertainment
176,English,Saw,"Obsessed with teaching his victims the value of life, a deranged, sadistic serial killer abducts the morally wayward. Once captured, they must face impossible choices in a horrific game of survival. The victims must fight to win their lives back, or die trying...",23.508433,/dHYvIgsax8ZFgkz1OslE4V6Pnf5.jpg,2004-10-01,103,Saw,7.2,2255.0,Lions Gate Films
1677,English,Ray,"Born on a sharecropping plantation in Northern Florida, Ray Charles went blind at seven. Inspired by a fiercely independent mom who insisted he make his own way, He found his calling and his gift behind a piano keyboard. Touring across the Southern musical circuit, the soulful singer gained a reputation and then exploded with worldwide fame when he pioneered couping gospel and country together.",10.603762,/fPDsBL0MdegEvyPhim9b5srHOqG.jpg,2004-10-29,152,Ray,7.2,481.0,Universal Pictures
10740,English,Birth,"It took Anna 10 years to recover from the death of her husband, Sean, but now she's on the verge of marrying her boyfriend, Joseph, and finally moving on. However, on the night of her engagement party, a young boy named Sean turns up, saying he is her dead husband reincarnated. At first she ignores the child, but his knowledge of her former husband's life is uncanny, leading her to believe that he might be telling the truth.",6.771415,/d1X24rSfYIaQbjHhlOfOK7zDRtg.jpg,2004-09-08,100,Birth,5.9,182.0,Fine Line Features
9806,English,The Incredibles,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",22.220214,/huGDgQRB24IzkJLNqe5zq1pdvEE.jpg,2004-11-05,115,The Incredibles,7.4,5290.0,Walt Disney Pictures
5255,English,The Polar Express,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",14.27536,/2NETsNUxcfBdKtq3W5YbT9O03Ak.jpg,2004-11-10,100,The Polar Express,6.4,1524.0,Golden Mean
11249,English,Seed of Chucky,"The killer doll is back! The all-new film is the fifth in the popular series of Chucky (""Child's Play"") horror comedies. Making his directorial debut is the franchise creator and writer of all five films, Don Mancini. The film introduces Glen (voiced by ""The Lord of the Rings"" star Billy Boyd), the orphan doll offspring of the irrepressible devilish-doll-come-to-life Chucky (again voiced by series",15.216315,/vOykTC4dMzEHt2fyOxVRWFnl2pl.jpg,2004-11-11,87,Seed of Chucky,4.9,302.0,Rogue Pictures
10589,English,After the Sunset,"Two master thieves (Brosnan and Hayek) are finally retiring after one last succesful mission. Residing in their own tropical paradise, their old nemesis, FBI Agent Stan P. Lloyd shows up to make sure they really are retired. Docked in the port is an ocean liner called the ""Diamond Cruise"" and Stan is convinced that they're not really retired at all, and that this is the next set up.",11.945666,/seEavscJqc1TuHfSZMeXQwohkNf.jpg,2004-11-12,97,After the Sunset,6.0,227.0,New Line Cinema
9801,English,Bridget Jones: The Edge of Reason,"Bridget Jones is becoming uncomfortable in her relationship with Mark Darcy. Apart from discovering that he's a conservative voter, she has to deal with a new boss, a strange contractor and the worst vacation of her life.",7.78817,/fs3nGIwSBk9H8EcuPtnj7qQrYj2.jpg,2004-11-10,108,Bridget Jones: The Edge of Reason,6.1,775.0,Miramax Films
866,English,Finding Neverland,Finding Neverland is an amusing drama about how the story of Peter Pan and Neverland came to be. During a writing slump play writer J.M. Barrie meets the widowed Sylvia and her three children who soon become an important part of Barrie’s life and the inspiration that lead him to create his masterpiece “Peter Pan.”,15.529604,/7VNtGDhKLefRhJWYokfP3hBh0uV.jpg,2004-10-17,106,Finding Neverland,7.2,1269.0,Miramax Films
2059,English,National Treasure,"Modern treasure hunters, led by archaeologist Ben Gates, search for a chest of riches rumored to have been stashed away by George Washington, Thomas Jefferson and Benjamin Franklin during the Revolutionary War. The chest's whereabouts may lie in secret clues embedded in the Constitution and the Declaration of Independence, and Gates is in a race to find the gold before his enemies do.",18.932203,/luMoc56LLMWUt60vUNNpwxrbTNt.jpg,2004-11-19,131,National Treasure,6.4,1974.0,Walt Disney Pictures
140,Spanish,La mala educación,"Two children, Ignacio and Enrique, know love, the movies and fear in a religious school at the beginning of the 1960s. Father Manolo, director of the school and its professor of literature, is witness to and part of these discoveries. The three are followed through the next few decades, their reunion marking life and death.",7.66414,/2wPhxmIveLgp8ClczFSHQhupF29.jpg,2004-03-19,106,Bad Education,7.1,223.0,Televisión Española TVE
11836,English,The SpongeBob SquarePants Movie,"There's trouble brewing in Bikini Bottom. Someone has stolen King Neptune's crown, and it looks like Mr. Krab, SpongeBob's boss, is the culprit. Though he's just been passed over for the promotion of his dreams, SpongeBob stands by his boss, and along with his best pal Patrick, sets out on a treacherous mission to Shell City to reclaim the crown and save Mr. Krab's life.",11.213712,/9NsjFw5NEBppIb7KUDQa4010jKT.jpg,2004-11-14,87,The SpongeBob SquarePants Movie,6.7,593.0,Paramount Pictures
1966,English,Alexander,"Alexander, the King of Macedonia, leads his legions against the giant Persian Empire. After defeating the Persians, he leads his army across the then known world, venturing farther than any westerner had ever gone, all the way to India.",13.498641,/cJrnmbsFm5cEt0pHZZ2a1ueH5aT.jpg,2004-11-21,175,Alexander,5.6,957.0,France 3 Cinéma
13673,English,Christmas with the Kranks,"Luther Krank is fed up with the commerciality of Christmas; he decides to skip the holiday and go on a vacation with his wife instead. But when his daughter decides at the last minute to come home, he must put together a holiday celebration.",7.584918,/7wF5Du5D6xLZiEfDYY2uawIAPeJ.jpg,2004-11-24,99,Christmas with the Kranks,5.2,198.0,Columbia Pictures
2288,English,Closer,"A witty, romantic, and very dangerous love story about chance meetings, instant attractions, and casual betrayals. Two couples disintegrate when they begin destructive adulterous affairs with each other.",10.860952,/fGGaokx4k00S0J603VG53Qlr9jz.jpg,2004-12-01,104,Closer,6.7,845.0,Columbia Pictures
9550,Chinese,十面埋伏,"In 9th century China, a corrupt government wages war against a rebel army called the Flying Daggers. A romantic warrior breaks a beautiful rebel out of prison to help her rejoin her fellows, but things are not what they seem.",9.3002,/39XJExIXKyvSYQYvy1b5EsutjB8.jpg,2004-05-19,119,House of Flying Daggers,7.1,452.0,Beijing New Picture Film Co. Ltd.
163,English,Ocean's Twelve,"Danny Ocean reunites with his old flame and the rest of his merry band of thieves in carrying out three huge heists in Rome, Paris and Amsterdam – but a Europol agent is hot on their heels.",11.869347,/nS3iDLQuy13XY1JH58NNl1rCuNN.jpg,2004-12-09,125,Ocean's Twelve,6.4,2169.0,Village Roadshow Pictures
36648,English,Blade: Trinity,"For years, Blade has fought against the vampires in the cover of the night. But now, after falling into the crosshairs of the FBI, he is forced out into the daylight, where he is driven to join forces with a clan of human vampire hunters he never knew existed - The Nightstalkers. Together with Abigail and Hannibal, two deftly trained Nightstalkers, Blade follows a trail of blood to the ancient creature that is also hunting him, the original vampire, Dracula.",18.860681,/4WinsdHQBdh5aTt7Bd7T7dbUXbb.jpg,2004-12-08,123,Blade: Trinity,5.7,1276.0,New Line Cinema
8424,French,Jeux d'enfants,"As adults, best friends Julien and Sophie continue the odd game they started as children -- a fearless competition to outdo one another with daring and outrageous stunts. While they often act out to relieve one another's pain, their game might be a way to avoid the fact that they are truly meant for one another.",6.138669,/u2TAmZds7SzHUA8RSlF08cMVMwE.jpg,2003-09-17,93,Love Me If You Dare,7.4,531.0,Nord Ouest Production
626,French,Un chien andalou,Un Chien Andalou is a classic European avant-garde surrealist film from the cooperation of Director Luis Buñuel and Salvador Dali. The film changed the way people made movies. Most famous is the scene of a woman’s eye being cut with a knife.,6.051472,/pSkFYEvz6gpy1LExdXe27y2X0FD.jpg,1929-06-05,16,Un chien andalou,7.5,256.0,Luis Buñuel
17295,Italian,La battaglia di Algeri,Tracing the struggle of the Algerian Front de Liberation Nationale to gain freedom from French colonial rule as seen through the eyes of Ali from his start as a petty thief to his rise to prominence in the organisation and capture by the French in 1957. The film traces the rebels' struggle and the increasingly extreme measures taken by the French government to quell the revolt.,11.322173,/zsNc43QfSqeMBW186o9Fozfmkst.jpg,1966-09-08,121,The Battle of Algiers,7.8,167.0,Igor Film
13187,English,A Charlie Brown Christmas,"When Charlie Brown complains about the overwhelming materialism that he sees amongst everyone during the Christmas season, Lucy suggests that he become director of the school Christmas pageant. Charlie Brown accepts, but is a frustrating struggle. When an attempt to restore the proper spirit with a forlorn little fir Christmas tree fails, he needs Linus' help to learn the meaning of Christmas.",5.23652,/3Bn0tc1BsheZwUQtvl10wTgQ16J.jpg,1965-12-09,25,A Charlie Brown Christmas,7.5,156.0,Warner Bros. Home Video
2661,English,Batman,The Dynamic Duo faces four super-villains who plan to hold the world for ransom with the help of a secret invention that instantly dehydrates people.,8.991532,/udDVJXtAFsQ8DimrXkVFqy4DGEQ.jpg,1966-07-30,105,Batman,6.1,209.0,Twentieth Century Fox Film Corporation
9929,French,Astérix et Cléopâtre,"Popular animated hero Asterix and his faithful sidekick Obelix travel to ancient Egypt to help Cleopatra build a new summer home. Cleopatra and Julius Caesar have made a bet, with Caesar wagering the project cannot be completed in a few weeks time. With the help of a magic potion, Asterix comes to the rescue of the Queen of the Nile as Caesar and an angry architect plot against them.",7.681293,/voteQpRV2EYbEJoTnAv82xeVx7f.jpg,1968-12-16,72,Asterix and Cleopatra,6.9,191.0,Belvision
839,English,Duel,"Travelling businessman, David Mann, angers the driver of a rusty tanker whilst crossing the Californian desert. A simple trip turns deadly as Mann struggles to stay on the road while the tanker plays cat and mouse with his life.",12.331251,/7VZVdqGMYs3swjVbKp4Bhf8Xfne.jpg,1972-10-01,74,Duel,7.2,374.0,Universal Television
9394,Italian,Lo chiamavano Trinità...,"The simple story has the pair coming to the rescue of peace-loving Mormons when land-hungry Major Harriman sends his bullies to harass them into giving up their fertile valley. Trinity and Bambino manage to save the Mormons and send the bad guys packing with slapstick humor instead of excessive violence, saving the day.",9.449417,/5b38dfzKqUmTY2HRYrdKJ8vFWAR.jpg,1970-12-22,106,They Call Me Trinity,7.5,269.0,West Film
760,French,Les aventures de Rabbi Jacob,"In this riot of frantic disguises and mistaken identities, Victor Pivert, a blustering, bigoted French factory owner, finds himself taken hostage by Slimane, an Arab rebel leader. The two dress up as rabbis as they try to elude not only assasins from Slimane's country, but also the police, who think Pivert is a murderer. Pivert ends up posing as Rabbi Jacob, a beloved figure who's returned to France for his first visit after 30 years in the United States. Adding to the confusion are Pivert's dentist-wife, who thinks her husband is leaving her for another woman, their daughter, who's about to get married, and a Parisian neighborhood filled with people eager to celebrate the return of Rabbi Jacob.",7.18207,/ml5QwbOcDMOaKBOZUZpjg8QsGBh.jpg,1973-10-17,100,The Mad Adventures of Rabbi Jacob,7.1,183.0,Les Films Pomereu
9474,Italian,Il mio nome è Nessuno,"Jack Beauregard, one of the greatest gunman of the Old West, only wants to retire in peace and move to Europe. But a young gunfighter, known as ""Nobody"", who idolizes Beauregard, wants him to go out in glory. So he arranges for Jack to face the 150-man gang known as The Wild Bunch and earn his place in history.",6.022453,/lPQ7aqfPJnrLyPwKUYscHdLXpC6.jpg,1973-12-13,117,My Name Is Nobody,7.1,227.0,Rafran Cinematografica
9385,French,Les 12 travaux d'Astérix,"Asterix and Obelix depart on an adventure to complete twelve impossible tasks to prove to Caesar that they are as strong as the Gods. You'll roar with laughter as they outwit, outrun, and generally outrage the very people who are trying to prove them ""only human"".",7.715483,/VSOjIvBH168wKFURHBSpUjqGVt.jpg,1976-09-08,82,The Twelve Tasks of Asterix,7.3,241.0,Dargaud Films
33701,French,Les Bronzés font du ski,"In this sequel to Les Bronzes (1978) summer has passed, but that doesn't mean the fun has to end for Bernard, Nathalie, Gigi, Jerome, Popeye, Jean-Claude, and Christiane.",5.921814,/tuwHvDpNiX3wSf042XGMURIqg9o.jpg,1979-11-22,90,French Fried Vacation 2,7.4,257.0,Trinacra Films
15301,English,Twilight Zone: The Movie,"Four directors collaborated to remake four episodes of the popular television series 'The Twilight Zone' for this movie. The episodes are updated slightly and in color (the television show was in black-and-white), but very true to the originals, where eerie and disturbing situations gradually spin out of control. ""A Quality of Mercy"", ""Kick the Can"", ""It's a Good Life"", and ""Nightmare at 20,000 Feet"".",5.836054,/hLcKs6evdDddVrvbYUCZ9vtKWfT.jpg,1983-06-24,101,Twilight Zone: The Movie,6.2,164.0,Warner Bros.
10176,English,The Quiet Earth,"After a top-secret experiment misfires, a scientist may be the only man left alive in the world.",7.782919,/61OEjyXUPpHZ8aEc9avfBKimLJ9.jpg,1985-09-08,91,The Quiet Earth,6.7,160.0,Cinepro
9080,English,Spies Like Us,"Two bumbling government employees think they are U.S. spies, only to discover that they are actually decoys for Nuclear War.",6.310054,/s0Sx8nd9Irq0aCPbsN78s0DYVlG.jpg,1985-12-06,102,Spies Like Us,5.9,180.0,Warner Bros.
8852,English,Prince of Darkness,"A research team finds a mysterious cylinder in a deserted church. If opened, it could mean the end of the world.",8.587231,/pg6fgy9fHn7ZSKzdef2OhVW45iA.jpg,1987-10-23,101,Prince of Darkness,6.6,192.0,Universal Pictures
16296,English,Killer Klowns from Outer Space,"Aliens, who look like clowns, arrive on Earth to capture and harvest people in order to use them as sustenance.",6.906831,/AtMEp5pLpJr4wOMCxVezTKi2okL.jpg,1988-05-27,88,Killer Klowns from Outer Space,5.8,161.0,Chiodo Brothers Productions
16859,Japanese,魔女の宅急便,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.",12.220581,/d5gLpu8kqyPs27bh9IiCuwMDjDh.jpg,1989-07-29,103,Kiki's Delivery Service,7.6,768.0,Studio Ghibli
9768,English,Cry-Baby,A prim and proper schoolgirl goes against her mother's wishes when she dates a motorcycle-riding juvenile delinquent.,8.290384,/wuvick59KjsA6LCM7KWLO4fmwXj.jpg,1990-04-05,85,Cry-Baby,6.4,289.0,Imagine Entertainment
9399,English,Lionheart,"Lyon Gaultier is a deserter in the Foreign Legion arriving in the USA entirely hard up. He finds his brother between life and death and his sister-in-law without the money needed to heal her husband and to maintain her child. To earn the money needed, Gaultier decides to take part in some very dangerous clandestine fights.",4.619068,/6dVDVZ5nUAVgj23qSWFUqzRaZrx.jpg,1990-06-07,105,Lionheart,5.9,179.0,Universal Pictures
12776,Italian,Johnny Stecchino,"Good hearted but not very wordly-wise, Dante is happy driving the school bus for a group of mentally handicapped children, while feeling he is somehow missing out on life and love. So he is very excited when after nearly being knocked down by her car he meets Maria, who seems immediately enamoured of him. He is soon invited to her sumptuous Palermo villa, little suspecting that this is part of a plot. He bears an amazing likeness to Maria's stool-pigeon gangster husband and it would be convenient for them if the mobster, in the shape of Dante, was seen to be dead and buried.",10.161042,/zP3u68DsEoUb76pJ2t0U5OwtZzs.jpg,1991-10-23,102,Johnny Stecchino,7.4,190.0,Cecchi Gori Group Tiger Cinematografica
15080,Japanese,おもひでぽろぽろ,"It’s 1982, and Taeko is 27 years old, unmarried, and has lived her whole life in Tokyo. She decides to visit her family in the countryside, and as the train travels through the night, memories flood back of her younger years: the first immature stirrings of romance, the onset of puberty, and the frustrations of math and boys. At the station she is met by young farmer Toshio, and the encounters with him begin to reconnect her to forgotten longings. In lyrical switches between the present and the past, Taeko contemplates the arc of her life, and wonders if she has been true to the dreams of her childhood self.",10.831775,/24DqWbbkKI0ReUooSJiIqzURp3g.jpg,1991-07-20,118,Only Yesterday,7.0,152.0,Studio Ghibli
11621,Japanese,紅の豚,"Porco Rosso, known in Japan as Crimson Pig (Kurenai no Buta) is the sixth animated film by Hayao Miyazaki and released in 1992. You're introduced to an Italian World War I fighter ace, now living as a freelance bounty hunter chasing ""air pirates"" in the Adriatic Sea. He has been given a curse that changed his head to that of a pig. Once called Marco Pagot, he is now known to the world as ""Porco Rosso"", Italian for ""Red Pig.""",8.08304,/d8J98dLZkfTpJY64VvtCOH2UkXP.jpg,1992-07-18,94,Porco Rosso,7.6,563.0,Studio Ghibli
12088,English,Fortress,A futuristic prison movie. Protagonist and wife are nabbed at a future US emigration point with an illegal baby during population control. The resulting prison experience is the subject of the movie. The prison is a futuristic one run by a private corporation bent on mind control in various ways,5.970749,/nzLFgdPTCmkDXZGFuTsgKGG6oo0.jpg,1992-09-30,95,Fortress,5.7,171.0,Village Roadshow Pictures
13519,English,The Stand,"The human race is wiped out by a government invented super flu. The remaining survivors take sides in the forces of good and evil. A mysterious old woman who is a servant of God and a powerful and deadly man who might be the devil himself. A gas station attendant, a rock star, a mute, a professor, a farmer, a socialite, a mildly retarded man, a judge, a teenager, a mother, and a nerd take forces.",10.374919,/43GfSryOACjBeqbIL6VEwoxOU6t.jpg,1994-01-01,366,The Stand,6.7,155.0,Laurel Entertainment
152426,English,The Langoliers,"On a red eye flight from LA to Boston, 10 people wake up to a shock. All the passengers and crew have vanished. When they try to contact the ground they make no connections. They land the plane only to discover that things haven't changed. But its like the world is dead. No one is there, the air is still, sound doesn't echo, the food is tasteless. A distant sound is getting louder, something is coming closer.",12.215925,/WPp8nPGtGrk6jzBOujbpRh9xkY.jpg,1995-05-14,180,The Langoliers,6.0,158.0,Laurel Entertainment
37797,Japanese,耳をすませば,"Shizuku lives a simple life, dominated by her love for stories and writing. One day she notices that all the library books she has have been previously checked out by the same person: 'Seiji Amasawa'. Curious as to who he is, Shizuku meets a boy her age whom she finds infuriating, but discovers to her shock that he is her 'Prince of Books'. As she grows closer to him, she realises that he merely read all those books to bring himself closer to her. The boy Seiji aspires to be a violin maker in Italy, and it is his dreams that make Shizuku realise that she has no clear path for her life. Knowing that her strength lies in writing, she tests her talents by writing a story about Baron, a cat statuette belonging to Seiji's grandfather",10.550235,/uPLuwtMQm3wDTKm7cZQHsszYGRo.jpg,1995-07-15,111,Whisper of the Heart,7.7,349.0,Studio Ghibli
2061,Danish,Pusher,A drug pusher grows increasingly desperate after a botched deal leaves him with a large debt to a ruthless drug lord.,6.160414,/8z2avGSJmoFdKNYaktA7QWe7m2C.jpg,1996-08-30,105,Pusher,6.8,162.0,Balboa Entertainment
9732,English,The Lion King 2: Simba's Pride,"The circle of life continues for Simba, now fully grown and in his rightful place as the king of Pride Rock. Simba and Nala have given birth to a daughter, Kiara who's as rebellious as her father was. But Kiara drives her parents to distraction when she catches the eye of Kovu, the son of the evil lioness, Zira. Will Kovu steal Kiara's heart?",9.417261,/9FHNYvpltLQfpakXpMMj7RsVHqm.jpg,1998-10-24,81,The Lion King 2: Simba's Pride,6.7,1034.0,Walt Disney Pictures
14533,English,Gia,"Fact-based story of top fashion model Gia Marie Carangi follows her life from a rebel working in her father's diner at age 17 to her death in 1986 at age 26 from AIDS, one of the first women in America whose death was attributed to the disease. In between, she followed a downward spiral of drug abuse and failed relationships.",9.632616,/mQ5IPtwD39WLy1lCQxzm371cRwq.jpg,1998-01-31,120,Gia,6.7,156.0,HBO Pictures
8697,Chinese,我是誰,"Martial-arts megastar Jackie Chan wrote, directed and stars in this action-comedy. Secret agent Jackie (Chan) leads a commando group to Africa to kidnap scientists who are working to unleash a powerful -- and lethal -- new energy source. When Jackie develops amnesia after a plane crash, he fights to regain his memory and continue his assignment. Who Am I is packed with excitement and, of course, Jackie's unique brand of gymnastic martial arts.",8.912292,/napuGVPKtyGlctXDJklrLgqiCTC.jpg,1998-01-17,108,Who Am I?,6.6,178.0,Golden Harvest Company
21348,French,Kirikou et la Sorcière,"Drawn from elements of West African folk tales, it depicts how a newborn boy, Kirikou, saves his village from the evil witch Karaba.",5.635856,/sCPDIJ7osmOer8ATdmuTnETodz1.jpg,1998-12-09,70,Kirikou and the Sorceress,7.2,229.0,Les Armateurs
2332,French,Taxi 2,A cabdriver and a cop race to Paris to rescue a love interest and the Japanese minister of defense from kidnappers.,6.411782,/bsbllNS0oeKoxKJB0mAKnaeUjkE.jpg,2000-03-24,82,Taxi 2,6.1,430.0,ARP Sélection
844,Chinese,2046,"2046 is the sequel to Wong Kar-Wais’ successful box-office hit In The Mood For Love. A film about affairs, ending relationships, and a shared love for Kung-Fu novels as the main character, Chow, writes his own novel and reflects back on his favorite love Su.",7.157169,/orslhtqVBbI1n7RECP7Fkhuodph.jpg,2004-05-20,129,2046,6.9,208.0,Paradis Films
16234,English,Batman Beyond: Return of the Joker,"The Joker is back with a vengeance, and Gotham's newest Dark Knight needs answers as he stands alone to face Gotham's most infamous Clown Prince of Crime.",7.872438,/vIRHN4AXaQM6mMVj8CozhtelYmF.jpg,2000-12-12,74,Batman Beyond: Return of the Joker,7.5,152.0,DC Comics
11075,Japanese,オーディション,"Seven years after the death of his wife, company executive Aoyama is invited to sit in on auditions for an actress. Leafing through the resumés in advance, his eye is caught by Yamazaki Asami, a striking young woman with ballet training.",12.799287,/mrK8hwRqaR1lveGoIcBICBqdmTG.jpg,1999-10-06,115,Audition,6.8,372.0,Omega Project
467,English,The Hole,Four teenagers at a British private school secretly uncover and explore the depths of a sealed underground hole created decades ago as a possible bomb shelter.,4.406514,/uKq5U7NfEBXn85AvpXtHhp0p2BG.jpg,2001-04-20,102,The Hole,6.4,227.0,Cowboy Films
2899,French,Astérix & Obélix Mission Cléopâtre,"The Egyptian Queen Cleopatra bets against the Roman Emperor, Julius Caesar, that her people are still great, even if the times of the Pharaohs has long passed. She vows (against all logic) to build a new palace for Caesar within three months. Since all her architects are either busy otherwise or too conservative in style, this ambivalent honor falls to Edifis. He is to build the palace and be covered in gold or, if not, his fate is to be eaten by crocodiles. Edifis calls upon an old friend to help him out: The fabulous Druid Getafix from Gaul, who brews a fantastic potion that gives supernatural strength. In order to help and protect the old Druid, Asterix and Obelix accompany him on his journey to Egypt. When Julius Caesar gets wind of the project succeeding, he has the building site attacked by his troops in order to win the bet and not lose face. But just like the local pirates, he hasn't counted on Asterix and Obelix.",11.117405,/qWy5b64SoBXcMDdfgLyLZgIHSdv.jpg,2002-01-29,108,Asterix & Obelix: Mission Cleopatra,7.2,782.0,Renn Productions
9298,English,Ali G Indahouse,"Ali G unwittingly becomes a pawn in the evil Chancellor's plot to overthrow the Prime Minister of Great Britain. However, instead of bringing the Prime Minister down, Ali is embraced by the nation as the voice of youth and 'realness', making the Prime Minister and his government more popular than ever.",13.994306,/pjKvQrVpekshVM6DUDOt3ImhAVH.jpg,2002-03-21,85,Ali G Indahouse,6.0,332.0,Universal Pictures
437,English,Cube 2: Hypercube,The sequel to the low budget first film ‘Cube.’ This time the prisoners find them selves in a more advanced cube environment that they must escape from before they are killed. A science fiction film where space and time have more than one path.,15.317489,/6tPa2kvzsvOQTXK1JNO2JN9quBV.jpg,2002-04-15,94,Cube²: Hypercube,5.4,383.0,Lions Gate Films
4689,Korean,복수는 나의 것,"This is the story of Ryu, a deaf man, and his sister, who requires a kidney transplant. Ryu's boss, Park, has just laid him off, and in order to afford the transplant, Ryu and his girlfriend develop a plan to kidnap Park's daughter. Things go horribly wrong, and the situation spirals rapidly into a cycle of violence and revenge.",6.314697,/hcnOnOjGQaWMnsFPKi9bdQNlo8j.jpg,2002-03-29,121,Sympathy for Mr. Vengeance,7.3,302.0,CJ Entertainment
11430,English,The Lion King 1½,Timon the meerkat and Pumbaa the warthog are best pals and the unsung heroes of the African savanna. This prequel to the smash Disney animated adventure takes you back -- way back -- before Simba's adventure began. You'll find out all about Timon and Pumbaa and tag along as they search for the perfect home and attempt to raise a rambunctious lion cub.,8.931033,/nCSu6jqZXqbXW1HeeveMYNOU02H.jpg,2004-02-06,77,The Lion King 1½,6.3,694.0,Walt Disney Pictures
55931,English,The Animatrix,"Straight from the creators of the groundbreaking Matrix trilogy, this collection of short animated films from the world's leading anime directors fuses computer graphics and Japanese anime to provide the background of the Matrix universe and the conflict between man and machines. The shorts include Final Flight of the Osiris, The Second Renaissance, Kid's Story, Program, World Record, Beyond, A Detective Story and Matriculated.",10.934268,/1ISkdhJ48PDvETdxjllQ1AswTGv.jpg,2003-05-09,102,The Animatrix,6.9,433.0,Village Roadshow Pictures
