id,crewid,name,department,job
15092,54ba477f9251411d6a006764,Scott Martin Gershin,Sound,Supervising Sound Editor
17431,52fe47249251416c7508f297,Clint Mansell,Sound,Original Music Composer
17431,5782cf2692514146460032a7,Jeremy Zimmermann,Production,Casting
17431,52fe47259251416c7508f32d,Tony Noble,Art,Production Design
18320,538d957dc3a368713c004917,Maggie Gray,Art,Set Decoration
18320,52fe47749251416c75099dfb,Martin Scorsese,Production,Producer
18320,538d9483c3a3687152004815,Susie Figgis,Production,Casting
2080,52fe4333c3a36847f8041de9,Hugh Jackman,Production,Producer
2080,52fe4333c3a36847f8041df3,Lauren Shuler Donner,Production,Producer
2080,52fe4333c3a36847f8041de3,Avi Arad,Production,Producer
13475,53748f960e0a267c5f003884,Michael Kaplan,Costume & Make-Up,Costume Design
13475,57ec8eebc3a3683a850026a8,Gene Roddenberry,Writing,Characters
13475,52fe456d9251416c750561f7,April Webster,Production,Casting
13448,52fe456a9251416c750559ef,Hans Zimmer,Sound,Original Music Composer
13448,52fe45699251416c750559a7,Brian Grazer,Production,Producer
13448,52fe456a9251416c75055a07,David Koepp,Writing,Screenplay
13532,52fe45779251416c7505779b,Mark Mothersbaugh,Sound,Original Music Composer
13532,569ba01ac3a36872c70031d3,Richard Henderson,Sound,Music Editor
13532,569ba131c3a36872bb002f96,Seth Flaum,Editing,Editor
534,52fe424ec3a36847f8013ffd,Danny Elfman,Sound,Original Music Composer
534,56769ddd92514179d40058e8,Bill Abbott,Sound,Music Editor
534,56769ad1c3a3681689005446,Mario Kassar,Production,Executive Producer
18360,52fe47759251416c7509a1fb,Thomas Lennon,Writing,Screenplay
18360,52fe47759251416c7509a1ef,Chris Columbus,Production,Producer
18360,52fe47759251416c7509a1e3,Shawn Levy,Directing,Director
21755,52fe4426c3a368484e01239d,Jim Clay,Art,Production Design
21755,52fe4426c3a368484e0123c7,Beatrix Aruna Pasztor,Costume & Make-Up,Costume Design
21755,52fe4426c3a368484e0123e3,Mary Vernieu,Production,Casting
17332,52fe471a9251416c7508dd93,Francine Maisler,Production,Casting
17332,56472dbe9251413ade0030be,Seamus McGarvey,Camera,Director of Photography
17332,52fe471a9251416c7508dd5b,Susannah Grant,Writing,Screenplay
18405,534d4f3e0e0a2679eb0000ee,John Murphy,Sound,Music
18405,595805ce92514109e4010b61,Johnny Breedt,Art,Production Design
18405,534d4e910e0a2679e60000fe,Wes Craven,Production,Producer
16871,52fe46f39251416c75088def,John Papsidera,Production,Casting
16871,54db54af9251415a0d0013eb,Isis Mussenden,Costume & Make-Up,Costume Design
16871,52fe46f29251416c75088d6b,Sam Raimi,Directing,Director
14160,5683b5f8c3a3684be90168e1,Andrew Stanton,Production,Executive Producer
14160,52fe45d19251416c75063871,Bob Peterson,Writing,Screenplay
14160,568c7cf4c3a36860e9030b51,Bob Peterson,Writing,Story
15588,59cbc2fac3a3687797013e24,Guillaume Schiffman,Camera,Director of Photography
15588,52fe46699251416c7507773b,Michel Hazanavicius,Writing,Screenplay
15588,52fe46699251416c75077735,Michel Hazanavicius,Directing,Director
17927,560c37dec3a368681f005dcd,Zachary Woodlee,Crew,Choreographer
17927,5910ca8d9251414e8d035603,Thomas E. Ackerman,Camera,Director of Photography
17927,52fe47549251416c75095767,Will Gluck,Directing,Director
18785,52fe479a9251416c7509f653,Chris Bender,Production,Executive Producer
18785,52fe479a9251416c7509f67d,Lawrence Sher,Camera,Director of Photography
18785,52fe479a9251416c7509f683,Debra Neil-Fisher,Editing,Editor
17609,52fe47379251416c75091a65,Lars von Trier,Directing,Director
17609,52fe47379251416c75091a6b,Lars von Trier,Writing,Writer
17609,52fe47379251416c75091a99,Peter Aalbæk Jensen,Production,Executive Producer
14451,52fe45f69251416c75068613,Stig Frode Henriksen,Writing,Screenplay
14451,52fe45f59251416c7506860d,Tommy Wirkola,Writing,Screenplay
14451,52fe45f59251416c750685fb,Tommy Wirkola,Directing,Director
18162,52fe47649251416c75097bb5,Avy Kaufman,Production,Casting
18162,548da95fc3a36820b800495c,Dion Beebe,Camera,Director of Photography
18162,52fe47649251416c75097b8b,Daniel Lupi,Production,Executive Producer
18487,537a166d0e0a261419007091,Denise Chamian,Production,Casting
18487,537a16f50e0a26141900709d,Chris Lebenzon,Editing,Editor
18487,52fe47809251416c7509baf7,Tony Scott,Directing,Director
18240,5635d9db925141284c019df7,Priscilla Nedd-Friendly,Editing,Editor
18240,5635d9ff925141284c019dfd,Nelson Coates,Art,Production Design
18240,52fe476d9251416c75098e3d,Anne Fletcher,Directing,Director
17610,52fe47379251416c75091aed,Harold Ramis,Writing,Screenplay
17610,52fe47379251416c75091ae1,Harold Ramis,Directing,Director
17610,52fe47379251416c75091b0b,Harold Ramis,Production,Producer
12162,5680869f9251417ddd00eac7,Karl Júlíusson,Art,Production Design
12162,52fe44c29251416c7503fedf,Kathryn Bigelow,Directing,Director
12162,52fe44c29251416c7503ff0f,Kathryn Bigelow,Production,Producer
8373,537f0791c3a3680598002d4a,Denise Chamian,Production,Casting
8373,52fe44a3c3a36847f80a19ef,Steven Spielberg,Production,Executive Producer
8373,57312bd9c3a36819af000f1f,Paul Rubell,Editing,Editor
62320,52fe4678c3a368484e09280d,Luc Besson,Production,Producer
62320,52fe4678c3a368484e092813,Denis Carot,Production,Producer
62320,52fe4678c3a368484e092801,Denis Carot,Writing,Writer
19265,52fe47ca9251416c750a5955,Woody Allen,Directing,Director
19265,52fe47ca9251416c750a595b,Woody Allen,Writing,Writer
19265,52fe47ca9251416c750a5961,Letty Aronson,Production,Producer
12556,52fe44fa9251416c750478a7,Jon Lucas,Writing,Screenplay
12556,52fe44fa9251416c750478ad,Scott Moore,Writing,Screenplay
12556,52fe44fa9251416c750478a1,Mark Waters,Directing,Director
11322,52fe44259251416c7502a791,Avy Kaufman,Production,Casting
11322,52fe44259251416c7502a76d,Robert De Niro,Production,Executive Producer
11322,52fe44259251416c7502a7b5,Colleen Atwood,Costume & Make-Up,Costume Design
8355,52fe44a2c3a36847f80a13a1,Carlos Saldanha,Directing,Director
8355,52fe44a2c3a36847f80a13c5,Michael Berg,Writing,Screenplay
8355,52fe44a2c3a36847f80a13bf,Peter Ackerman,Writing,Screenplay
176241,52fe4d6dc3a36847f826063b,Brad Turner,Directing,Director
176241,52fe4d6dc3a36847f8260641,Paul Scheuring,Writing,Writer
176241,52fe4d6dc3a36847f8260635,Kevin Hooks,Directing,Director
10024,52fe430a9251416c75001279,Alan Heim,Editing,Editor
10024,52fe430a9251416c7500127f,Matthew Barry,Production,Casting
10024,52fe430a9251416c7500128b,Jon Hutman,Art,Production Design
19913,52fe47f99251416c750abaa5,Mychael Danna,Sound,Original Music Composer
19913,5685cf869251417e1500495c,Hope Hanafin,Costume & Make-Up,Costume Design
19913,52fe47f99251416c750aba9f,Steven J. Wolfe,Production,Producer
18480,555a65fac3a368777200d0c7,Sacha Baron Cohen,Writing,Screenplay
18480,555ad103c3a36810ed000ffb,Sacha Baron Cohen,Production,Producer
18480,555a65f2925141620e00005c,Sacha Baron Cohen,Writing,Story
767,52fe4273c3a36847f801fab1,Bruno Delbonnel,Camera,Director of Photography
767,52fe4273c3a36847f801faf3,Stephanie McMillan,Art,Set Decoration
767,52fe4273c3a36847f801fac3,Stuart Craig,Art,Production Design
10353,52fe435f9251416c7500dc4b,Christian Clavier,Writing,Screenplay
10353,52fe435f9251416c7500dc45,Jean-Marie Poiré,Writing,Screenplay
10353,52fe435f9251416c7500dc3f,Jean-Marie Poiré,Directing,Director
9592,5538ff7392514165180096aa,Nancy Nayor,Production,Casting
9592,5538ff85c3a36878fd0059e8,Kelly Wagner,Production,Casting
9592,52fe450ec3a36847f80b9c3f,Gerd Baumann,Sound,Music
8054,52fe448ec3a36847f809cd2b,Terry Gilliam,Writing,Screenplay
8054,52fe448ec3a36847f809cd25,Terry Gilliam,Directing,Director
8054,52fe448ec3a36847f809cd31,Charles McKeown,Writing,Screenplay
21208,52fe440fc3a368484e00d3cb,Joel Silver,Production,Producer
21208,52fe4410c3a368484e00d42b,Ronnie Yeskel,Production,Casting
21208,52fe440fc3a368484e00d3b9,Leonardo DiCaprio,Production,Producer
20943,55bf3526c3a3686534007458,Tom Rosenberg,Production,Producer
20943,55bf3513c3a3686959007277,Steven Reuther,Production,Producer
20943,55bf34e89251413e55006ac8,Gary Lucchesi,Production,Producer
21407,52fe4418c3a368484e00f203,Monika Mikkelsen,Production,Casting
21407,52fe4418c3a368484e00f1d9,Patrick Melton,Writing,Writer
21407,52fe4418c3a368484e00f1c7,Marcus Dunstan,Directing,Director
12403,52fe44dc9251416c75043849,Robert Bernacchi,Production,Executive Producer
12403,52fe44dc9251416c7504388b,Anne McCarthy,Production,Casting
12403,52fe44dc9251416c75043897,Joseph C. Nemec III,Art,Production Design
20856,537830e40e0a261425003dca,Marc S. Fischer,Production,Executive Producer
20856,52fe43fdc3a368484e0097ab,Mark Burton,Writing,Screenplay
20856,52fe43fdc3a368484e0097b1,Adam F. Goldberg,Writing,Screenplay
17654,52fe473c9251416c7509237d,Peter Jackson,Production,Producer
17654,56b4d35a9251415320003eda,Philippa Boyens,Production,Co-Producer
17654,52fe473c9251416c750923ff,Philip Ivey,Art,Production Design
24803,52fe44aac3a368484e02ff57,Francine Maisler,Production,Casting
24803,52fe44aac3a368484e02ff0f,Amy Robinson,Production,Producer
24803,52fe44aac3a368484e02ff3f,Alexandre Desplat,Sound,Original Music Composer
13836,57c83cd7925141400b00016b,David J. Bomba,Art,Production Design
13836,57c83cb2c3a3682e28000144,Trevor Rabin,Sound,Music
13836,57c83ceac3a3682e11000173,John R. Jensen,Art,Art Direction
18126,563e20079251411867003cb7,Lisa Beach,Production,Casting
18126,563e20239251411867003cbc,Sarah Katzman,Production,Casting
18126,563e1fc4c3a3681b6102c327,John Debney,Sound,Music
14869,58e01bd39251415e5f00eacf,Alan Silvestri,Sound,Original Music Composer
14869,52fe46229251416c7506e4dd,Stuart Beattie,Writing,Screenplay
14869,53340895c3a3682a87001d45,Ronna Kress,Production,Casting
17134,538ee0730e0a2644b9001141,John Papsidera,Production,Casting
17134,538ee0310e0a2644c800115a,Trevor Rabin,Sound,Music
17134,538ee0600e0a2644b00011f9,Brian Berdan,Editing,Editor
22051,52fe4432c3a368484e014ffb,Christopher Lennertz,Sound,Original Music Composer
22051,52fe4432c3a368484e014fe3,Leslie Urdang,Production,Producer
22051,52fe4432c3a368484e014fa3,Max Mayer,Directing,Director
24420,537c9cefc3a36854df00111a,Julie Weiss,Costume & Make-Up,Costume Design
24420,52fe4495c3a368484e02af99,Brad Pitt,Production,Executive Producer
24420,52fe4495c3a368484e02afcf,Jon Hutman,Art,Production Design
19840,52fe47f49251416c750aaf69,Peter Honess,Editing,Editor
19840,52fe47f49251416c750aaf6f,Howard Cummings,Art,Production Design
19840,52fe47f39251416c750aaf29,Chris Columbus,Directing,Director
19585,52fe47e19251416c750a8959,Ted Elliott,Writing,Screenplay
19585,52fe47e19251416c750a895f,Terry Rossio,Writing,Screenplay
19585,52fe47e19251416c750a894d,Cormac Wibberley,Writing,Screenplay
17336,52fe471b9251416c7508de6f,Dito Montiel,Writing,Screenplay
17336,52fe471b9251416c7508de63,Dito Montiel,Directing,Director
17336,52fe471b9251416c7508de75,Kevin Misher,Production,Producer
18533,52fe47849251416c7509c451,Larry Smith,Camera,Director of Photography
18533,52fe47849251416c7509c44b,Thor Sigurjonsson,Production,Executive Producer
18533,52fe47849251416c7509c3e1,Nicolas Winding Refn,Writing,Screenplay
24150,533d2b74c3a36878e6002c1b,Monika Mikkelsen,Production,Casting
24150,58ad1becc3a3682fb2001a4e,Bob Weinstein,Production,Executive Producer
24150,58ad1bfe9251410786001c6e,Harvey Weinstein,Production,Executive Producer
25376,52fe44c4c3a368484e035b63,Walter Rippell,Production,Casting
25376,52fe44c4c3a368484e035b57,Federico Jusid,Sound,Original Music Composer
25376,52fe44c4c3a368484e035b1b,Gerardo Herrero,Production,Executive Producer
12244,52fe44d29251416c750422f3,Tim Burton,Production,Producer
12244,52fe44d39251416c7504233b,Danny Elfman,Sound,Original Music Composer
12244,52fe44d29251416c7504231d,Mindy Marin,Production,Casting
22494,5325761f925141652a001782,David M. Thompson,Production,Executive Producer
22494,5325763a92514113b9001975,James L. Venable,Sound,Music
22494,52fe4443c3a368484e019069,Gareth Carrivick,Directing,Director
37903,554ef4b4c3a3687b7d000b8b,Stefan Arndt,Production,Producer
37903,554ef535c3a3682254002ca0,Simone Bär,Production,Casting
37903,52fe467c9251416c91055ffb,Michael Haneke,Writing,Screenplay
19898,52fe47f79251416c750ab619,Paul W.S. Anderson,Production,Producer
19898,52fe47f79251416c750ab613,Jeremy Bolt,Production,Producer
19898,52fe47f79251416c750ab61f,Robert Kulzer,Production,Producer
10313,5989ab3a925141370600675e,Mark A. Mangini,Sound,Sound Designer
10313,5989a4c1c3a368755f01432e,George Clooney,Production,Producer
10313,5989a6a8925141329e00e262,Amanda Mackey,Production,Casting
19994,534a8d61c3a3682dd80016c3,Katia Stano,Costume & Make-Up,Costume Design
19994,52fe48009251416c750ac8db,Theodore Shapiro,Sound,Original Music Composer
19994,52fe48009251416c750ac8ed,Mindy Marin,Production,Casting
11323,5685ab6ac3a3684bcc01e24a,Doug J. Meerdink,Art,Production Design
11323,52fe44269251416c7502a829,Steven Soderbergh,Directing,Director
11323,52fe44269251416c7502a851,Steven Soderbergh,Camera,Director of Photography
12569,57c8a895c3a3685c020006eb,George S. Clinton,Sound,Music
12569,57c8a8d992514148ee00062a,Maher Ahmad,Art,Production Design
12569,57c8a8c4c3a3685be60006b1,Tim Suhrstedt,Camera,Director of Photography
19912,52fe47f89251416c750ab9e7,David R. Ellis,Directing,Director
19912,52fe47f89251416c750ab9ff,Mark Stevens,Editing,Editor
19912,52fe47f89251416c750ab9f3,Brian Tyler,Sound,Music
18501,5332f311c3a3686a780046e3,Tom Rosenberg,Production,Producer
18501,5332f394c3a3686a7f00475e,Mary Vernieu,Production,Casting
18501,5528f17ac3a3681f5c001859,Scott Martin Gershin,Sound,Supervising Sound Editor
22794,52fe444fc3a368484e01be87,Mark Mothersbaugh,Sound,Original Music Composer
22794,52fe444fc3a368484e01be93,Mary Hidalgo,Production,Casting
22794,52fe444fc3a368484e01be7b,Chris Juen,Production,Producer
18570,52fe47879251416c7509cbbf,Robert Kenner,Directing,Director
18570,563ed2afc3a3681b5202cd00,Robert Kenner,Writing,Writer
18570,563ed2dbc3a3681b6102e43d,Elise Pearlstein,Writing,Writer
22536,52fe4445c3a368484e01978f,Park Chan-wook,Writing,Screenplay
22536,52fe4445c3a368484e019789,Park Chan-wook,Directing,Director
22536,52fe4445c3a368484e0197bf,Park Chan-wook,Production,Producer
25643,52fe44d4c3a368484e039279,Deborah Aquila,Production,Casting
25643,52fe44d3c3a368484e039239,Eric Alan Edwards,Camera,Director of Photography
25643,52fe44d4c3a368484e039273,Christopher Young,Sound,Original Music Composer
23827,52fe4477c3a368484e024b01,Jason Blum,Production,Producer
23827,52fe4477c3a368484e024ae9,Oren Peli,Writing,Screenplay
23827,52fe4477c3a368484e024afb,Oren Peli,Directing,Director
20178,52fe43dbc3a368484e00235d,Bobcat Goldthwait,Writing,Screenplay
20178,52fe43dbc3a368484e002357,Bobcat Goldthwait,Directing,Director
22074,52fe4432c3a368484e015277,Michael Moore,Directing,Director
22074,52fe4432c3a368484e01527d,Michael Moore,Writing,Writer
23128,573c9d58c3a3687dad000300,Gore Verbinski,Crew,Thanks
23128,573c9cf89251413f65000288,Griffin Dunne,Crew,Thanks
23128,573c9d76c3a3687db0000317,Steven Zaillian,Crew,Thanks
12573,52fe44fd9251416c75047ed1,Roger Deakins,Camera,Director of Photography
12573,56791c03c3a36847500024af,Nancy Haigh,Art,Set Decoration
12573,52fe44fd9251416c75047ea7,Joel Coen,Directing,Director
23202,52fe4462c3a368484e01ffff,Roger Mussenden,Production,Casting
23202,52fe4462c3a368484e01ffbb,Bryan Singer,Production,Producer
23202,537f444b0e0a2624b4004da5,Rose Marie McSherry,Art,Set Decoration
22798,52fe444fc3a368484e01bf9f,Drew Barrymore,Directing,Director
22798,52fe4450c3a368484e01bfbd,Shauna Cross,Writing,Screenplay
23082,5675f37392514179d4003cd2,Chris Gill,Editing,Editor
23082,5675f39892514179e1003be5,Francine Maisler,Production,Casting
23082,5675f5c0c3a368167c003f0e,Lynda Obst,Production,Producer
19959,5378c8450e0a26141f005426,Janet Hirshenson,Production,Casting
19959,542e7e04c3a3682187002002,Jane Jenkins,Production,Casting
19959,5378c9610e0a2614190050a3,Jeff Dawn,Costume & Make-Up,Makeup Department Head
19908,52fe47f89251416c750ab985,Rhett Reese,Production,Executive Producer
19908,52fe47f89251416c750ab953,Rhett Reese,Writing,Writer
19908,52fe47f89251416c750ab979,Ezra Swerdlow,Production,Executive Producer
26688,53732e59c3a3681518000e0c,Joanna Colbert,Production,Casting
26688,53732daec3a3681520000d77,Josh Stolberg,Writing,Writer
26688,53732e43c3a3681530000de9,Mike Karz,Production,Producer
22787,52fe444fc3a368484e01bc97,Joel Silver,Production,Producer
22787,52fe444fc3a368484e01bc79,Martin Hunter,Editing,Editor
22787,538849db0e0a261441005dbc,Wendy Partridge,Costume & Make-Up,Costume Design
24684,52fe44a4c3a368484e02e849,Lone Scherfig,Directing,Director
24684,52fe44a4c3a368484e02e84f,Nick Hornby,Writing,Screenplay
24684,58b415a892514177d1017c21,Andrew McAlpine,Art,Production Design
11156,52fe44039251416c75026013,Carole Scotta,Production,Producer
11156,52fe44039251416c75026001,Simon Arnal,Production,Producer
11156,52fe44039251416c75026007,Caroline Benjo,Production,Producer
19899,52fe47f79251416c750ab66f,Vince Vaughn,Writing,Screenplay
19899,52fe47f79251416c750ab663,Peter Billingsley,Directing,Director
19899,52fe47f79251416c750ab669,Jon Favreau,Writing,Screenplay
23706,52fe4473c3a368484e023c31,Ted Field,Production,Executive Producer
23706,52fe4473c3a368484e023c61,Maher Ahmad,Art,Production Design
23706,569c1351c3a36858e5000b94,Tim Suhrstedt,Camera,Director of Photography
16523,52fe46d89251416c75085741,Tom Hanks,Production,Producer
16523,52fe46d89251416c75085717,Spike Jonze,Writing,Screenplay
16523,52fe46d89251416c75085711,Spike Jonze,Directing,Director
12572,52fe44fd9251416c75047dd7,Natalie Portman,Directing,Director
12572,58c63a1bc3a368410c01128b,Natalie Portman,Writing,Writer
12572,58c63a42c3a36840f6010b2b,Anthony Minghella,Writing,Writer
22803,540642c10e0a2658d800d7ba,Tariq Anwar,Editing,Editor
22803,5668ccc5c3a36836a3004316,Joseph Middleton,Production,Casting
22803,5668cd04c3a3683697004297,Chryss Hionis,Art,Set Decoration
19904,52fe47f79251416c750ab845,Charlie Clouser,Sound,Original Music Composer
19904,52fe47f79251416c750ab84b,Eric L. Beason,Editing,Editor
19904,52fe47f89251416c750ab869,Donald E. Westlake,Writing,Original Story
24238,52fe448cc3a368484e028f1f,Bill Murphy,Editing,Editor
24238,52fe448cc3a368484e028eef,Adam Elliot,Directing,Director
24238,52fe448cc3a368484e028f2b,Adam Elliot,Art,Production Design
19918,5322f1f89251411f7e004949,Steven Poster,Camera,Director of Photography
19918,53218fcbc3a368573c002f7e,David Mackenzie,Directing,Director
19918,5321904ec3a36824b5001e14,David Rubin,Production,Casting
24056,5782cf17c3a36862ae002561,Jeremy Zimmermann,Production,Casting
24056,52fe447fc3a368484e026907,Gary Young,Writing,Author
24056,537e0e010e0a2624c7002253,Laura Karpman,Sound,Music
22947,56677c9e925141740b0007d2,Ted Griffin,Production,Executive Producer
22947,56677bcb925141740100088c,Mindy Marin,Production,Casting
22947,56677ee1c3a36836b4000847,Danny Glicker,Costume & Make-Up,Costume Design
22804,536c927b0e0a2647d400d1da,Mark Burg,Production,Producer
22804,536c92970e0a2647c800d908,Gregg Hoffman,Production,Producer
22804,536c92ac0e0a2647ce00cf42,Oren Koules,Production,Producer
13576,52fe457d9251416c750583b7,Kenny Ortega,Directing,Director
13576,5380c4f90e0a2657cd000b6d,Michael Bearden,Sound,Music
13576,551f3cfcc3a3684dd40009b7,Stacy Walker,Crew,Associate Choreographer
24418,52fe4494c3a368484e02aef3,Paul Weitz,Writing,Screenplay
24418,52fe4494c3a368484e02aeab,Paul Weitz,Directing,Director
24418,52fe4494c3a368484e02aef9,Brian Helgeland,Writing,Screenplay
22821,52fe4451c3a368484e01c3eb,Don Carmody,Production,Producer
22821,52fe4451c3a368484e01c3fd,Jeff Danna,Sound,Original Music Composer
22821,5300032ec3a3683fdc16dcd9,Dan Yarhi,Art,Production Design
24804,53bac882c3a3685eb7007294,Rick Montgomery,Production,Casting
24804,53bac941c3a368072e004603,Ruth E. Carter,Costume & Make-Up,Costume Design
24804,53bac90dc3a3685ea800720e,Denise Pizzini,Art,Production Design
16577,57711154c3a368153c000034,John Ottman,Sound,Music
16577,52fe46dd9251416c750860a7,Timothy Harris,Writing,Screenplay
16577,52fe46dd9251416c7508609b,David Bowers,Directing,Director
10315,52fe43579251416c7500cb7f,Roald Dahl,Writing,Novel
10315,52fe43579251416c7500cb73,Wes Anderson,Directing,Director
10315,5847504fc3a368140a002885,Wes Anderson,Writing,Writer
17979,52fe47589251416c75096017,Robert Zemeckis,Writing,Screenplay
17979,52fe47589251416c75096009,Robert Zemeckis,Directing,Director
17979,52fe47589251416c7509601d,Charles Dickens,Writing,Novel
24480,5723fb5ac3a368222d0007be,Andrew Stanton,Production,Executive Producer
24480,5723fb3d9251417c00000a61,John Lasseter,Production,Executive Producer
24480,5723fc1592514122a90013b1,Ellen Moon Lee,Art,Art Direction
14161,52fe45d29251416c750639d1,Larry J. Franco,Production,Producer
14161,55a77d279251411e0b001565,Dean Semler,Camera,Director of Photography
14161,52fe45d29251416c750639dd,Harald Kloser,Production,Producer
22825,52fe4451c3a368484e01c57f,Richard Kelly,Writing,Screenplay
22825,52fe4451c3a368484e01c569,Richard Kelly,Directing,Director
22825,575ca8fdc3a3685e0300161c,Steven Poster,Camera,Director of Photography
8088,52fe4492c3a36847f809dbcf,Pedro Almodóvar,Writing,Screenplay
8088,52fe4492c3a36847f809db51,Pedro Almodóvar,Directing,Director
8088,52fe4492c3a36847f809dbb7,Pedro Almodóvar,Writing,Writer
22824,532ecf68c3a3685fcb003edb,Paul Brooks,Production,Producer
22824,532ecfcdc3a3685fbb003ea0,Sue Jones,Production,Casting
22824,532ecf1bc3a3685fdb003fa1,Joe Carnahan,Production,Producer
25793,52fe44dec3a368484e03b7bf,Lee Daniels,Directing,Director
25793,52fe44dec3a368484e03b815,Geoffrey Fletcher,Writing,Screenplay
25793,5958046e9251410a59010cd9,Sapphire,Writing,Novel
11699,549840bd92514132ed006813,Johanna Ray,Production,Casting
11699,52fe447b9251416c7503662f,Nicolas Cage,Production,Producer
11699,52fe447c9251416c7503668b,Mark Isham,Sound,Original Music Composer
18239,564da1a09251414dcd009ec1,Javier Aguirresarobe,Camera,Director of Photography
18239,52fe476c9251416c75098d71,Alexandre Desplat,Sound,Original Music Composer
18239,52fe476c9251416c75098d47,Chris Weitz,Directing,Director
14859,52fe46219251416c7506e211,Todd Kessler,Directing,Director
14859,52fe46219251416c7506e227,David Zabel,Writing,Screenplay
22832,54f5e3dec3a3686dae000086,Lucinda Syson,Production,Casting
22832,54f5e1fd9251416582000028,Joel Silver,Production,Producer
22832,54f5e0aa9251416582000009,Grant Hill,Production,Producer
33273,52fe45089251416c91025319,Jorge Guerricaechevarría,Writing,Screenplay
33273,52fe45089251416c91025381,Eva Leira,Production,Casting
33273,52fe45089251416c91025387,Yolanda Serrano,Production,Casting
7445,52fe447dc3a36847f8099251,Thomas Newman,Sound,Original Music Composer
7445,52fe447dc3a36847f8099293,Avy Kaufman,Production,Casting
7445,52fe447dc3a36847f8099209,Susanne Bier,Writing,Writer
22881,52fe4454c3a368484e01cda3,Ronna Kress,Production,Casting
22881,52fe4454c3a368484e01cd91,Carter Burwell,Sound,Original Music Composer
22881,52fe4454c3a368484e01cd9d,Mark Livolsi,Editing,Editor
22949,5681cd359251412e5201008b,Jeffrey L. Kimball,Camera,Director of Photography
22949,55f50cf59251417cfc0042e8,John Debney,Sound,Music
22949,55f50e34c3a3686d0300508f,David Gropman,Art,Production Design
16866,52fe46f19251416c75088b93,Joe Stillman,Writing,Writer
16866,52fe46f19251416c75088b2d,Alex Rodríguez,Editing,Editor
16866,58d3e7449251411f90016626,James Seymour Brett,Sound,Original Music Composer
34653,538cfa83c3a3687143003478,Joseph Middleton,Production,Casting
34653,538cfab2c3a368714300347a,Chris Weitz,Production,Producer
34653,538cfacac3a368714b00357c,Robert Salerno,Production,Producer
7980,52fe448bc3a36847f809bf0b,Naomi Shohan,Art,Production Design
7980,52fe448bc3a36847f809beff,Avy Kaufman,Production,Casting
7980,52fe448bc3a36847f809bedb,Tessa Ross,Production,Executive Producer
22954,52fe4457c3a368484e01d927,Clint Eastwood,Directing,Director
22954,52fe4457c3a368484e01d98d,Clint Eastwood,Production,Producer
22954,52fe4457c3a368484e01d981,Morgan Freeman,Production,Executive Producer
10198,572b2b90c3a36855a6000530,John Lasseter,Production,Executive Producer
10198,52fe43409251416c75009387,Randy Newman,Sound,Original Music Composer
10198,572b3ea0c3a368480d002796,Douglas Rogers,Visual Effects,Visual Development
26171,539c12b7c3a36810c900184e,Aude Bronson-Howard,Costume & Make-Up,Costume Design
26171,539c12adc3a36810c10017be,Chryss Hionis,Art,Set Decoration
26171,539c1284c3a36810da0018f0,Andrew Mondshein,Editing,Editor
4597,548cd133c3a36820be00245a,John Murphy,Sound,Original Music Composer
4597,548cd141c3a36820b5002e1a,Andrzej Sekula,Camera,Director of Photography
4597,52fe43cfc3a36847f80713c9,Debra James,Production,Executive Producer
24438,5776cb279251414643001333,Theodore Shapiro,Sound,Original Music Composer
24438,5776cb1dc3a3687cc90024f8,Florian Ballhaus,Camera,Director of Photography
24438,52fe4496c3a368484e02b3f5,Susan E. Morse,Editing,Editor
19995,52fe48009251416c750aca23,Stephen E. Rivkin,Editing,Editor
19995,539c47ecc3a36810e3001f87,Rick Carter,Art,Production Design
19995,54491c89c3a3680fb4001cf7,Christopher Boyes,Sound,Sound Designer
10197,52fe43409251416c7500933d,Colleen Atwood,Costume & Make-Up,Costume Design
10197,52fe433f9251416c750092ff,Michael Tolkin,Writing,Screenplay
10197,52fe433f9251416c750092f9,Rob Marshall,Directing,Director
22897,52fe4454c3a368484e01d111,Hans Zimmer,Sound,Original Music Composer
22897,52fe4454c3a368484e01d117,Ellen Chenoweth,Production,Casting
22897,52fe4454c3a368484e01d0e5,John Toll,Camera,Director of Photography
10528,52fe43809251416c75012ea9,Hans Zimmer,Sound,Music
10528,52fe43809251416c75012e71,Guy Ritchie,Directing,Director
10528,52fe43809251416c75012ecd,Joel Silver,Production,Producer
25196,56178ad79251412af4002292,Robert Duvall,Production,Producer
25196,56178a40c3a3680fa4002461,T Bone Burnett,Production,Producer
25196,56178bc1c3a3680fae00234e,T Bone Burnett,Sound,Music
23398,52fe4468c3a368484e021627,Arnon Milchan,Production,Executive Producer
23398,52fe4468c3a368484e021639,David Newman,Sound,Original Music Composer
23398,5592adc092514152db000fbc,Karen Rosenfelt,Production,Executive Producer
26123,52fe44eec3a368484e03f167,John Putch,Directing,Director
26123,55e64d679251410f0a000d65,Adam Herz,Writing,Characters
26123,55e64d589251410f02000e33,David H. Steinberg,Writing,Writer
25769,52fe44ddc3a368484e03b3ab,Anthony Bregman,Production,Producer
25769,52fe44ddc3a368484e03b3cf,Craig McKay,Editing,Editor
25769,52fe44ddc3a368484e03b3c9,Benoît Debie,Crew,Cinematography
23963,52fe447ac3a368484e0254e1,J. Miles Dale,Production,Executive Producer
23963,52fe447ac3a368484e025507,Claude Foisy,Sound,Original Music Composer
